data,app,type
"It only tracked my sleep for 1 month . Whenever I check , it shows no data . Need a lot of improvement",Huawei Health,problem_report
This app used to be amazing now the app won't stay connected even if the phone is next to the watch,Huawei Health,problem_report
"WhatsApp calls on my Huawei watch GT2-C56 is shown & can be answered on iOS but not on Android. Appreciate, if this bug can be fixed on the next update in order for better experience with Android devices.",Huawei Health,problem_report
can't connect my gt series to my new Samsung Fold Z3,Huawei Health,problem_report
This used to work great but the latest update has broken something. Now the band disconnects from the phone regularly.,Huawei Health,problem_report
"Huawei Health doesn't go with a SmartWatch Huawei Classic!!! But, another app: ""Sleep as Android"" yes! it works with my watch!",Huawei Health,problem_report
Can't use it with my device because the Huawei mobile services keeps crashing,Huawei Health,problem_report
"Rubbish, can't pair my watch, tried for over an hours and keep going around in circles. What a stupid app designed by a ****ing idiot.",Huawei Health,problem_report
Pathetic customer service. You can't reset a password. Annoying questions asked for resetting.,Huawei Health,problem_report
I am getting an error while try to open the app.Huawei health need a more recent version of Huawei Mobile Service. Do i need to install any other application to use this app,Huawei Health,problem_report
So my brand new top of the line P30 can't record climbed data and neither can the Huawei Watch GT (despite having an altmeter app...). Only thing Huawei seems able to get right is phone cameras.,Huawei Health,problem_report
My phone (Huawei TAG L21) does not support for detailed data in this app,Huawei Health,problem_report
Totally rubbish. App doesn't update for me to connect my Watch Fit. Why have a wearable that doesn't sync to an app??,Huawei Health,problem_report
There is no watch faces and updating the app always failed,Huawei Health,problem_report
Not able to connect my poco phone with magic watch... Connectivity fails every team. Device is paired but but health app keepa reconnecting. Poor product,Huawei Health,problem_report
We need recent versions to access our smart watch. This doesn't support it. Now our smartwatches are like fitness band without this app.,Huawei Health,problem_report
"After waking up,it won't show my sleeping pattern.it did for one day,but it isn't doing so now.The app won't synch with the band.i have an honor band 3.i don't know if it's an app issue or band.Please someone reply what could be the possible reason",Huawei Health,problem_report
Huawei health not syncing with other app like google fit. If possible add on timing for us too choose when the app sync eg:15 min,Huawei Health,problem_report
"No notifications this app is such a pain in ass. Every 2 , 3 days it stops giving app notifications on the watch... (Magiv watch 2) improve this thing rascals",Huawei Health,problem_report
"Good App as it keeps you wanting to get to your limit.. However it doesn't go passed 20 days.. mine stays posting day 19 then day 20, the next day it is back to day 19 again...",Huawei Health,problem_report
Just keeps stopping every couple of days. Was brilliant 4 months ago,Huawei Health,problem_report
I cannot connect my band 6 . It cannot touch anything on the screen . U guys are so sucks !,Huawei Health,problem_report
Vivo Active HR active/intensity minutes have stopped working again? I have emailed support twice and no response,Garmin Connect,problem_report
"After last update how i can see my scheduled trainings? It shows only ""today"" . Please update. Thank you",Garmin Connect,problem_report
Updated today and now shows my weight as 10.5:7.0 st?! What the hell is that all about!,Garmin Connect,problem_report
"As an activity tracker it's fine, unfortunately it will not automatically sync and useless as a smart watch as notifications don't work.",Garmin Connect,problem_report
"Lately I am very frustrated with the app. I need to pair my watch every time it lost bluetooth connection with my phone. I see people with similar complains. Hope garmin can solve this soon, otherwise I'd be forced to get a different watch. Phone: Samsung A32 Watch: Vivoactive 4",Garmin Connect,problem_report
"I could never get notifications, went to verizon,they couldn't figure it out ,also geek squad couldn't figure it out....returned it..wasted my time and money",Garmin Connect,problem_report
The app has a lot of good info but it doesn't always sync up and depending on when you since up it effects your goal numbers. Overall I would rate this as poor.,Garmin Connect,problem_report
