data,app,type
"great app. I love that it tells your progress in whatever exercise mode you in, and you can share to a lot of other apps except Fitbit. would love to be able to share to Fitbit too. You can track sleep, water and caffeine intake, etc. Definitely recommend this app",Samsung Health,feature_request
So Bad app I can't receive notification well and can't download apps on my watch and the app closes in the background so useless app,Huawei Health,problem_report
Was trying to Connect to people but the app gives an error and will not let me connect to them. Was working fine for the first 5500 folks but now is not. Please fix and I'll give 5 stars.,Garmin Connect,problem_report
I am facing issue related to step count from the past week. The step count on my app doesn't reset to 0 every 24 hours. Hope it is resolved.,Huawei Health,problem_report
Not able to access the huawei health... it asks for installing Huawei app gallery but could not find it in playstore. Please help me for the next steps.. I am not able to access health app at all..,Huawei Health,problem_report
"The whole app. stopped working. It needed to be updated, I  tried but the app. still won't work. I would like it if someone would tell me.how to fix this.",Samsung Health,problem_report
You must be add the feature for find the band in the Huawei health app to find the band via application ... And theam in the band's back ground... Thanks I hope you will consider my things in the next updates...,Huawei Health,feature_request
Even if you turn system sound off that ugly annoying x3 bip-sonor at the start of exercise is still on and there's no way to disable it. Hate this app from very beginning.,Samsung Health,feature_request
The app inaccurately counted my steps. While i was in the  going into the kitchen it counted that i had taken 50 steps unfortunately my apartment is not that big....🤦🤷,Samsung Health,problem_report
Very good application. Everything is alright except navigating back to main page/my day page. Also finding some settings i.e. recording smart/par min is difficult. Make setting simple . It will be awesome.,Garmin Connect,feature_request
"A failed application in every sense of the word, data such as weather is not synchronized and also does not link with the band at the required time",Huawei Health,problem_report
Absolutely useless app. Heartrate zones are not correctly set. No way to use the fitness app to practice when the zones are way off. Samsung should have done much better and listened to the users.,Samsung Health,feature_request
"I bought this thinking i could use this for open water swimming. Far from efficient, as i couldnt close the app after i finished. Would have been great to have been able to tell the actual water temp too. Also the sleep function is ineffective.",Huawei Health,problem_report
App has not been updated since July 2020. My huawei watch fit takes around half an hour to load data to my cellphone. Firmware is up to date on my watch BUT my phone cannot enable continuos spo2 because this app is outdated. Please give maintenance to Huawei Health app!,Huawei Health,problem_report
"As of version 4.42 I can no longer sync activities from my Garmin 810 to my Samsung galaxy android via Bluetooth. Up until April 28, 2021 it was working ok",Garmin Connect,problem_report
